epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
124,3646.38,1.63883,1.62679,0.01325,0.27786,0.18962,0.15829,0.07616,2.07066,2.44578,0.02424,0.000472788,0.000472788,0.000472788
125,3675.51,1.66962,1.61361,0.01355,0.24372,0.20991,0.16442,0.07939,2.06898,2.43487,0.02435,0.00047155,0.00047155,0.00047155
126,3704.64,1.64901,1.60251,0.01278,0.29595,0.19259,0.1663,0.07655,2.08375,2.46537,0.02482,0.000470312,0.000470312,0.000470312
127,3733.91,1.64946,1.63156,0.01351,0.2621,0.16714,0.15089,0.06721,2.05702,2.4621,0.02428,0.000469075,0.000469075,0.000469075
128,3763.24,1.61491,1.59662,0.01296,0.29496,0.17663,0.16026,0.07859,2.07742,2.44405,0.02408,0.000467837,0.000467837,0.000467837
129,3791.2,1.64636,1.60391,0.01324,0.242,0.18379,0.16216,0.07646,2.08924,2.46476,0.02425,0.0004666,0.0004666,0.0004666
130,3820.71,1.63689,1.58286,0.01264,0.2527,0.20022,0.17709,0.08389,2.07342,2.39978,0.02419,0.000465363,0.000465363,0.000465363
131,3849.85,1.65747,1.59255,0.01289,0.23875,0.20223,0.1569,0.0764,2.0807,2.46228,0.02418,0.000464125,0.000464125,0.000464125
132,3878.91,1.62776,1.54747,0.01281,0.25027,0.20464,0.17203,0.08765,2.07964,2.59558,0.02436,0.000462887,0.000462887,0.000462887
133,3908.26,1.63423,1.56969,0.01349,0.23294,0.19386,0.15183,0.07399,2.07698,2.43715,0.02414,0.00046165,0.00046165,0.00046165
134,3936.99,1.61701,1.57398,0.0127,0.2057,0.18714,0.17439,0.07748,2.09793,2.50578,0.02467,0.000460413,0.000460413,0.000460413
135,3966.12,1.63422,1.579,0.01336,0.28656,0.20655,0.17516,0.0812,2.07172,2.39848,0.02419,0.000459175,0.000459175,0.000459175
136,3995.25,1.62247,1.54118,0.01235,0.30186,0.19937,0.17409,0.08539,2.07647,2.53587,0.02477,0.000457938,0.000457938,0.000457938
137,4023.26,1.61761,1.53152,0.01285,0.24145,0.23271,0.17785,0.08073,2.05244,2.40481,0.02355,0.0004567,0.0004567,0.0004567
138,4052.81,1.64113,1.54923,0.01283,0.25869,0.19117,0.16445,0.07657,2.06759,2.39197,0.02438,0.000455462,0.000455462,0.000455462
139,4081.95,1.58908,1.52078,0.01318,0.2351,0.23602,0.18936,0.09416,2.0554,2.38602,0.02374,0.000454225,0.000454225,0.000454225
140,4111.39,1.62989,1.54865,0.01269,0.22945,0.20671,0.14667,0.07342,2.07409,2.40041,0.02412,0.000452987,0.000452987,0.000452987
141,4140.94,1.61745,1.54569,0.01256,0.25484,0.1912,0.16362,0.08349,2.06733,2.37852,0.02396,0.00045175,0.00045175,0.00045175
142,4170.25,1.58871,1.50241,0.01232,0.25473,0.22521,0.18127,0.09204,2.07626,2.41564,0.02445,0.000450513,0.000450513,0.000450513
143,4199.23,1.59313,1.46562,0.01284,0.21542,0.22388,0.16078,0.07666,2.07501,2.41172,0.02442,0.000449275,0.000449275,0.000449275
144,4228.54,1.58449,1.47365,0.01227,0.28066,0.19113,0.1658,0.08096,2.06965,2.36992,0.024,0.000448037,0.000448037,0.000448037
145,4256.13,1.55768,1.44934,0.01208,0.33452,0.19442,0.17093,0.08342,2.05457,2.45796,0.02381,0.0004468,0.0004468,0.0004468
146,4285.39,1.54779,1.45224,0.0125,0.26198,0.19582,0.16827,0.08137,2.08811,2.44663,0.02438,0.000445562,0.000445562,0.000445562
147,4314.6,1.55661,1.46833,0.01202,0.24474,0.16939,0.14981,0.07259,2.05987,2.3995,0.024,0.000444325,0.000444325,0.000444325
148,4343.84,1.58836,1.49972,0.01203,0.24689,0.24966,0.15718,0.07594,2.06305,2.38683,0.02407,0.000443088,0.000443088,0.000443088
149,4373.36,1.58698,1.4349,0.01237,0.28002,0.21182,0.18017,0.08663,2.07601,2.3952,0.02417,0.00044185,0.00044185,0.00044185
150,4402.73,1.58626,1.4916,0.01269,0.19222,0.19635,0.15952,0.07904,2.0585,2.43216,0.0241,0.000440612,0.000440612,0.000440612
151,4431.78,1.54564,1.40895,0.01202,0.35965,0.18395,0.18154,0.09157,2.10572,2.4257,0.02454,0.000439375,0.000439375,0.000439375
152,4460.99,1.5418,1.43514,0.01252,0.24655,0.21547,0.16704,0.08302,2.08189,2.43529,0.02408,0.000438138,0.000438138,0.000438138
153,4488.63,1.55245,1.40351,0.01211,0.29266,0.20417,0.17798,0.08425,2.0842,2.47051,0.02416,0.0004369,0.0004369,0.0004369
154,4518.06,1.56877,1.4449,0.01244,0.25608,0.20139,0.16998,0.08561,2.06533,2.50483,0.02392,0.000435662,0.000435662,0.000435662
155,4547.47,1.5252,1.41914,0.01231,0.22515,0.17513,0.15682,0.07831,2.10913,2.45971,0.02448,0.000434425,0.000434425,0.000434425
156,4576.97,1.5667,1.41693,0.01198,0.28899,0.19943,0.16764,0.08173,2.07295,2.44129,0.02384,0.000433187,0.000433187,0.000433187
157,4605.99,1.57808,1.39209,0.01183,0.28388,0.21011,0.16854,0.08013,2.06432,2.42498,0.0239,0.00043195,0.00043195,0.00043195
158,4634.85,1.54794,1.41306,0.01176,0.21584,0.18388,0.14462,0.07284,2.08571,2.49176,0.02413,0.000430712,0.000430712,0.000430712
159,4663.83,1.50392,1.37349,0.01185,0.24814,0.23553,0.17803,0.08991,2.08006,2.45917,0.02448,0.000429475,0.000429475,0.000429475
160,4692.71,1.56078,1.39616,0.0116,0.31481,0.20215,0.17678,0.08206,2.05293,2.50079,0.02385,0.000428237,0.000428237,0.000428237
161,4721.01,1.52532,1.3982,0.01179,0.30508,0.21122,0.18226,0.09125,2.07344,2.41978,0.02434,0.000427,0.000427,0.000427
162,4750.24,1.57812,1.4197,0.01203,0.25451,0.21659,0.17194,0.08382,2.0676,2.43975,0.02382,0.000425762,0.000425762,0.000425762
163,4779.3,1.51624,1.39327,0.01156,0.2752,0.21436,0.1896,0.09368,2.08207,2.40797,0.02416,0.000424525,0.000424525,0.000424525
164,4808.54,1.49822,1.38926,0.01178,0.32726,0.19764,0.17046,0.08261,2.05566,2.38275,0.02358,0.000423288,0.000423288,0.000423288
165,4837.78,1.49028,1.31615,0.01155,0.24808,0.19871,0.16144,0.08224,2.09988,2.42311,0.02449,0.00042205,0.00042205,0.00042205
166,4866.79,1.5211,1.34891,0.01168,0.34932,0.17101,0.17426,0.08517,2.08924,2.4667,0.0245,0.000420812,0.000420812,0.000420812
167,4896.24,1.51424,1.34158,0.01161,0.26095,0.20512,0.17969,0.0909,2.07194,2.43957,0.02399,0.000419575,0.000419575,0.000419575
168,4925.5,1.51485,1.35673,0.01256,0.3148,0.21997,0.18953,0.09558,2.09722,2.42766,0.02456,0.000418337,0.000418337,0.000418337
169,4953.56,1.50887,1.34709,0.01191,0.28407,0.1906,0.17398,0.08714,2.07527,2.52772,0.02428,0.0004171,0.0004171,0.0004171
170,4982.66,1.49297,1.37709,0.01199,0.26453,0.19897,0.1805,0.09126,2.05359,2.47473,0.02379,0.000415862,0.000415862,0.000415862
171,5011.7,1.47603,1.33174,0.01174,0.26759,0.19855,0.17272,0.08934,2.08806,2.42775,0.02438,0.000414625,0.000414625,0.000414625
172,5040.76,1.48227,1.33489,0.01185,0.28449,0.22253,0.17529,0.08844,2.08299,2.43192,0.02414,0.000413387,0.000413387,0.000413387
173,5069.51,1.53225,1.34126,0.01115,0.28469,0.21411,0.19648,0.09698,2.07732,2.54982,0.02399,0.00041215,0.00041215,0.00041215
174,5098.77,1.49836,1.32908,0.01145,0.25833,0.21668,0.17952,0.09408,2.09307,2.57219,0.02435,0.000410913,0.000410913,0.000410913
175,5128.12,1.51931,1.34603,0.01117,0.31395,0.17152,0.16795,0.08656,2.10164,2.54975,0.02443,0.000409675,0.000409675,0.000409675
176,5157.16,1.5098,1.34164,0.0116,0.25833,0.21459,0.17773,0.09151,2.07459,2.45186,0.02416,0.000408438,0.000408438,0.000408438
177,5185.15,1.4771,1.31936,0.01135,0.26292,0.22463,0.17483,0.08833,2.05782,2.48637,0.02398,0.0004072,0.0004072,0.0004072
178,5214.52,1.48465,1.31115,0.01155,0.26712,0.20839,0.1862,0.10069,2.0775,2.54805,0.0241,0.000405963,0.000405963,0.000405963
